series_id,family,subgroup,panel,arm,canonical_arm,is_alias,score_path,score_sha256,manifest_path,manifest_sha256,score_length,common_valid
YAHOOA4__A4Benchmark-TS88,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS88\LEGACY_DEFAULT\score.npy,5DE0BF80B97A00CC8614A7E9F2D5AEE607848D4EC5ABE2CE9B425D08E485F659,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS88\IHP0_NCTP0\alias_manifest.json,D3B98563C472B337BE0C2C0359AA0F94045D19AE77F7677D82F656DB45706C28,1680,True
YAHOOA4__A4Benchmark-TS88,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS88\IHP0_NCTP1\score.npy,D56C29FF315C9FD33642DE7EF65059CD1B0EC6A8471D5815CBDF4F08D3DA3557,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS88\IHP0_NCTP1\score_manifest.json,14651299053B4E0890DCA67377B294A5CCE6CB84A121B6C38964E136D15E5FE8,1680,True
YAHOOA4__A4Benchmark-TS89,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\FINAL_DEFAULT\score.npy,68B3DDD959572B7B62AA6157588E0BD0E29641B4FDA07CFB5909A906018E68BF,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\IHP1_NCTP1\alias_manifest.json,F7CF7F48F84F749D8F438A204C9F7075E4DE018C07BD412D01E47A86B48DA260,1680,True
YAHOOA4__A4Benchmark-TS89,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\IHP1_NCTP0\score.npy,4C490472470FC78AAE9DF647877347CE6BAE169249B5D8D02C6D22FD1FA737F7,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\IHP1_NCTP0\score_manifest.json,97819539AC0B35414E04EEC122FB57B80C7F5C18D877B07D065024E809C7368A,1680,True
YAHOOA4__A4Benchmark-TS89,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\LEGACY_DEFAULT\score.npy,E543504CFAFF6FB70FA6AE68CC490F4E602147BD834C6CAF86549D9F8A3BD623,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\IHP0_NCTP0\alias_manifest.json,87606DBA68AB3426B90CDD0A78A90B30EA448F12328439897E35786BAC50A052,1680,True
YAHOOA4__A4Benchmark-TS89,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\IHP0_NCTP1\score.npy,63DB35CA557110E18156F2AAAE1E676A707323590CC90FA3DF82B81752D19898,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS89\IHP0_NCTP1\score_manifest.json,512A409C3DBE051B11B52985FE94ED6E0DAFE34D42EAFC929BCF085173187045,1680,True
YAHOOA4__A4Benchmark-TS9,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\FINAL_DEFAULT\score.npy,323AE537A925AED8E952BC0AB5F39CC5E48669D8EFE8D835B677ACDFDFDC2752,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\IHP1_NCTP1\alias_manifest.json,066739A0BE29FB71A34FDE0BA327BF3FD28892A841F5AF8263265FD6C9AC35C7,1680,True
YAHOOA4__A4Benchmark-TS9,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\IHP1_NCTP0\score.npy,2FF8CE95B5BBC2CF565EDB127BC1C1E8DE60D9AB529A05BD7B0F6CBE73A96EB4,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\IHP1_NCTP0\score_manifest.json,ADE8C2C3411AAE788D1746C19E730230ECA4125052FED39CB59988804ABB8ACA,1680,True
YAHOOA4__A4Benchmark-TS9,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\LEGACY_DEFAULT\score.npy,7D8ED4EBA8ED379D9DA76D465C25D92117ADC79942C4D3756C083F6B55007DC4,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\IHP0_NCTP0\alias_manifest.json,99A779F36DE96ECA9418043CF8142C593C349E47D92752B311E40482FD8A32EC,1680,True
YAHOOA4__A4Benchmark-TS9,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\IHP0_NCTP1\score.npy,0AC3D50B1FEEF29B6B0821E6284AF19B7F381FBD756BEA39931A28CA34B65F1E,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS9\IHP0_NCTP1\score_manifest.json,82DEE19A7F7C4A92ED9AD59C02CAF2AF3336F16F1A4FD983798C7BADBFAC4B7E,1680,True
YAHOOA4__A4Benchmark-TS90,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\FINAL_DEFAULT\score.npy,4EAC4D72B180E7BE8FF2AFFB04A5E95EC2260A17174551612906CDC9E9C4D8A1,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\IHP1_NCTP1\alias_manifest.json,684A250A0B320D733F864FEB76F24EF91A9F8F30092CEDABDBDE6412F9BD527E,1680,True
YAHOOA4__A4Benchmark-TS90,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\IHP1_NCTP0\score.npy,FFDC977BE654469CA4837DEF80B5D3B9735E55BF6255DFA83B62870814287FFE,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\IHP1_NCTP0\score_manifest.json,8752356BB6C94FFBE322A9CC4C6E535CE3B3F2611B4AA0509BDC0716BC9A067F,1680,True
YAHOOA4__A4Benchmark-TS90,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\LEGACY_DEFAULT\score.npy,C43342CB1D4C03AC92EF06816F6D2958B20C6623E98DF77503D9CF166BEB84CE,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\IHP0_NCTP0\alias_manifest.json,29C1126FF5C5D55E94110E6625B4CFDBCDAB725F588245D9B8AE6033966B085D,1680,True
YAHOOA4__A4Benchmark-TS90,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\IHP0_NCTP1\score.npy,E7E80A2582B7DC98BBB1ED9A237653C698FA37B3DC492706646FFDBFD17F61EC,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS90\IHP0_NCTP1\score_manifest.json,4B78870D14D49A90C17CEDF3ABA15ABDD9CE6E4A7E0CF0173B823AB3FE31DB53,1680,True
YAHOOA4__A4Benchmark-TS91,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\FINAL_DEFAULT\score.npy,8043615BF01DD410FF4BC5FA015AFE2345D48A3543491808606DA5B1CAC84429,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\IHP1_NCTP1\alias_manifest.json,15B6DEB70B1E68AA212CB4CB15B6DED30214A07D77AAC813B70E9B9CF104C2C0,1680,True
YAHOOA4__A4Benchmark-TS91,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\IHP1_NCTP0\score.npy,6FDD56A1CC63459FC5E6F304DCBECCF7048D1CAF43663820DDC62783FD2FB2A5,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\IHP1_NCTP0\score_manifest.json,0197A24DCB8A2A2F88EA37043C735B0FCE6033CC5B5FD5A5D84E8DF71A423ADE,1680,True
YAHOOA4__A4Benchmark-TS91,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\LEGACY_DEFAULT\score.npy,C7BE39F004B441B122A35DC5DCFB46D5646C5EF439FC5180106FE38133CD99ED,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\IHP0_NCTP0\alias_manifest.json,011937FDF99E650FB1A6D7C3960A2A34236E2C1E3015975EBB731A179FB06ECC,1680,True
YAHOOA4__A4Benchmark-TS91,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\IHP0_NCTP1\score.npy,32CAD5569F5780996BA959BF274308712D0F030A154139F5D4DAF7F6F58768C0,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS91\IHP0_NCTP1\score_manifest.json,386139593367D1CFBDB31442663D323DFB4AB6B98E70461403EAEB12DD44E43F,1680,True
YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\FINAL_DEFAULT\score.npy,15D916F48FE807FE79DE0EEA5B6433DEC6531187589DA7A2BAB417836591B493,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\IHP1_NCTP1\alias_manifest.json,F1B63FF1FE494D3B7EB924E87A33B9CADCED435757B30970421DA07B746C5760,1680,True
YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\IHP1_NCTP0\score.npy,5B6028E3D6BA99F011641ADEE4E7FDD2312CE9E16AFC67A7DBD97A17B44D8215,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\IHP1_NCTP0\score_manifest.json,DE2067307201743F58442864BC848474F4E6A284EC61AEDE1A8DCA25BB1A47A9,1680,True
YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\LEGACY_DEFAULT\score.npy,C467AE04314C22B2DBFF702DC3719A4B634FAB217F0E9C8B294F31F1DF0F520B,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\IHP0_NCTP0\alias_manifest.json,352C70557E554CB2F9E8EA1E8733B33C7D7A55D6FB25743B49D7DE9730ACFACD,1680,True
YAHOOA4__A4Benchmark-TS92,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\IHP0_NCTP1\score.npy,2FE85953A5E90FB3B620FB6A0371B8EF6C797E713781808171BB1259C9A81BE9,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS92\IHP0_NCTP1\score_manifest.json,ED3A1AD0C67346E524ABC0D9D6920A01332DEBE8A00276FB83B6D9764FAD082D,1680,True
YAHOOA4__A4Benchmark-TS93,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\FINAL_DEFAULT\score.npy,09BE10F47681C056C0C87DB862EBA6F53CA0EB1EA91E1F189FB3A63970AE6198,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\IHP1_NCTP1\alias_manifest.json,889603697ECBAA3FA066DB6878E001626A466413B722EFCBA1728E6D5D49F83A,1680,True
YAHOOA4__A4Benchmark-TS93,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\IHP1_NCTP0\score.npy,6C8D02C5B0E8123D93E7616C3C24C7F8368F32AF2DC85C190D5D35902149E4DB,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\IHP1_NCTP0\score_manifest.json,3381EAD412C9C21233BF14195EDA4D0AA65FAE271A4C3F7CD6A229D99980D5ED,1680,True
YAHOOA4__A4Benchmark-TS93,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\LEGACY_DEFAULT\score.npy,655E83CFC457D44221C905AC5D24C6D843A7BC6A7E5B41271DF0477F7B6EFB24,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\IHP0_NCTP0\alias_manifest.json,A28C86A9A4CFB68D9FEA89AFCECF62A072527306480BBDC9C41BB92215E2B008,1680,True
YAHOOA4__A4Benchmark-TS93,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\IHP0_NCTP1\score.npy,48001B81835963971B7D880995CEB82B1EBC458E20BBBC2410CACF888CD70763,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS93\IHP0_NCTP1\score_manifest.json,2A3522682864650FB562DDFB89039E9161A4D5DE41C1BBA7757EE9FB7EF9EF4F,1680,True
YAHOOA4__A4Benchmark-TS94,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\FINAL_DEFAULT\score.npy,0E72E8A32887751F9979759B93C673A1BB84AA1C4F415AE585BE72D2B5C7E42E,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\IHP1_NCTP1\alias_manifest.json,9205FB90AD262520F56A8284B9FD03486CA5B9DE3E719A08F41560527A345F54,1680,True
YAHOOA4__A4Benchmark-TS94,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\IHP1_NCTP0\score.npy,1CDCA0A3960A2197CD6005771880CE3DA9EAAA1181984D4C3EE2B6E43CEEE489,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\IHP1_NCTP0\score_manifest.json,8B1A121DC52759BCCFD09862A30B0ED322AC6AF9AFEAF6C3AD40D02E4193C922,1680,True
YAHOOA4__A4Benchmark-TS94,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\LEGACY_DEFAULT\score.npy,5A549AF648CCB4A75A0B6C7C1B07BCA24A52B711FE1726055E05ABAB57F3B4FD,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\IHP0_NCTP0\alias_manifest.json,108490214433A22BB857BEF2D6C525F5EC5C9AB6BE9D4D2AFCC1FFC31F50C4A1,1680,True
YAHOOA4__A4Benchmark-TS94,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\IHP0_NCTP1\score.npy,B0563E0100421AB07EA97FCE4A0ADEE474EEB598E8531BA33BD36CCA0C6FAAD6,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS94\IHP0_NCTP1\score_manifest.json,38B9E9BB653CFD7184D560E75D4973A849D5B5F66D3D4C63536FFCAD1DE4BBF0,1680,True
YAHOOA4__A4Benchmark-TS95,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\FINAL_DEFAULT\score.npy,B2A5770F2D2145605FFAED32F87ED0A1FD0CFB1956DD0A764FDE72417BACA20B,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\IHP1_NCTP1\alias_manifest.json,D5F61C77FB2DE3DC9F5D5A8D0891D0BA481374AF6B9E806B6E03B0B533525004,1680,True
YAHOOA4__A4Benchmark-TS95,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\IHP1_NCTP0\score.npy,0555B769D4F2BC82E4EF2A8D67FB65BB6191A2596B221E28964EE7BF4BFCE1F1,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\IHP1_NCTP0\score_manifest.json,CC7601D4F8E9CEF2339FFE37573F3D2C2C33E1488104F010B99D715695E30ECF,1680,True
YAHOOA4__A4Benchmark-TS95,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\LEGACY_DEFAULT\score.npy,2518EBBA49BAD87B823FEE0C5A7376C56C6710D2B5A03E5E31FB88323EE83986,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\IHP0_NCTP0\alias_manifest.json,3044F063C0B34306229471B934F34C33C4E771F78A32E88A3D0E56F18B5B5B82,1680,True
YAHOOA4__A4Benchmark-TS95,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\IHP0_NCTP1\score.npy,612CD43A5F86C7191D5310E2923F6DB53890D94F30866A3E5AE93621B8D70830,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS95\IHP0_NCTP1\score_manifest.json,B880A919EA0DB2F1C49F9D9B20E6E90508D9E86C429E9955333BB2549E35DB78,1680,True
YAHOOA4__A4Benchmark-TS96,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\FINAL_DEFAULT\score.npy,A1CF3EEA0CAEBBA60280578D34F807C7BB70057AF86A76BD0833C01637273A1A,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\IHP1_NCTP1\alias_manifest.json,3D82FEEEF03F1CDE1F9F12B887498D8FC7330DA8001642F736BB92092E12EA61,1680,True
YAHOOA4__A4Benchmark-TS96,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\IHP1_NCTP0\score.npy,17E46D862B20F7A8E5FE06625573465E84552CBA9725B84E8211825E08BD9F84,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\IHP1_NCTP0\score_manifest.json,ECC488F36D3AFF88E293D9EB3E856BFA8F98CC15226E85D8D93C025963297144,1680,True
YAHOOA4__A4Benchmark-TS96,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\LEGACY_DEFAULT\score.npy,5A158D016AE46F4E8B863D00CBAC2D4F7AD4CCA91FA0840B394AC039B8F1C23C,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\IHP0_NCTP0\alias_manifest.json,DDA50508D2EAF824AED0E1F24DE566BE8BA734D6E0ACF71D424237B9AA0359E7,1680,True
YAHOOA4__A4Benchmark-TS96,Yahoo,Yahoo-A4,rel_nctp,IHP0_NCTP1,IHP0_NCTP1,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\IHP0_NCTP1\score.npy,064C50723D761B3D98F7169365983F40D28961499FBE6552998489982AF208C4,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS96\IHP0_NCTP1\score_manifest.json,4B5849B64B1F6200695F00CB9757BD9A763CFE9ED7912C91821C6BB4E6BE33C1,1680,True
YAHOOA4__A4Benchmark-TS97,Yahoo,Yahoo-A4,full,IHP1_NCTP1,FINAL_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS97\FINAL_DEFAULT\score.npy,99FCF69A46F5E4399C32AA50983356EE004D67D3BC58523CDC321ADFC794B3EB,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS97\IHP1_NCTP1\alias_manifest.json,B86DD048E5D9392F4F083A968D714DE7D28E5CBBF4A89D4E77F4F6FBB9D0671E,1680,True
YAHOOA4__A4Benchmark-TS97,Yahoo,Yahoo-A4,ihp,IHP1_NCTP0,IHP1_NCTP0,False,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS97\IHP1_NCTP0\score.npy,2BA2DD024B455CC49207AA7B5ED10770F97D2DF0726CFFF002CF5541A44342E2,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS97\IHP1_NCTP0\score_manifest.json,E103D9028775C8878B2ADDDA8B96A11CDF9C1EAFC759E74F4068FF82DCA55372,1680,True
YAHOOA4__A4Benchmark-TS97,Yahoo,Yahoo-A4,rel,IHP0_NCTP0,LEGACY_DEFAULT,True,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS97\LEGACY_DEFAULT\score.npy,E4B8DBDB93268027BD5F371731CD0CBFE56D2F0207B37EEF7CF4A8F4AA96DF9D,D:\qintian_experiments\ViTTrace_ablation_full_v3_20260718_193834\runs\cache_only_b16_w240_s60\YAHOOA4__A4Benchmark-TS97\IHP0_NCTP0\alias_manifest.json,5BF8711E4B43B5FA45CBEC71C794E9F96F70A7D7C89366B9C9E8DFAA1A736A0A,1680,True
